school_name,grade,average_math_level,average_ela_level,district,lat,long,city,zip,grade_low,grade_high,econ_need_index,perc_ell,perc_asian,perc_black,perc_hispanic,perc_white,perc_attendance,perc_chron_absent,perc_rigorous_instruction,perc_collaborative_teachers,perc_supportive_environment,perc_effective_leadership,perc_community_ties,perc_trust,grades,n_grades,in_manhattan
P.S./I.S. 045 Horace E. Greene,8,1.875,2.25,32,40.686424,-73.91043,BROOKLYN,11207,PK,05,0.824,14,2,48,47,1,90,37,90,89,95,78,85,94,"PK,0K,01,02,03,04,05",7,No
P.S. 075 Mayda Cortiella,3,1.6140350877192982,1.7017543859649122,32,40.693261,-73.921336,BROOKLYN,11221,PK,05,0.856,16,2,21,74,2,91,34,91,87,87,71,81,83,"PK,0K,01,02,03,04,05",7,No
P.S. 075 Mayda Cortiella,4,1.5890410958904109,1.75,32,40.693261,-73.921336,BROOKLYN,11221,PK,05,0.856,16,2,21,74,2,91,34,91,87,87,71,81,83,"PK,0K,01,02,03,04,05",7,No
P.S. 075 Mayda Cortiella,5,1.5294117647058822,1.5192307692307692,32,40.693261,-73.921336,BROOKLYN,11221,PK,05,0.856,16,2,21,74,2,91,34,91,87,87,71,81,83,"PK,0K,01,02,03,04,05",7,No
P.S. 086 The Irvington,3,1.6129032258064515,1.6984126984126984,32,40.700595,-73.917804,BROOKLYN,11237,0K,05,0.881,28,4,1,94,1,95,16,93,95,95,92,85,99,"0K,01,02,03,04,05",6,No
P.S. 086 The Irvington,4,1.7884615384615385,1.8431372549019607,32,40.700595,-73.917804,BROOKLYN,11237,0K,05,0.881,28,4,1,94,1,95,16,93,95,95,92,85,99,"0K,01,02,03,04,05",6,No
P.S. 086 The Irvington,5,1.8840579710144927,1.8985507246376812,32,40.700595,-73.917804,BROOKLYN,11237,0K,05,0.881,28,4,1,94,1,95,16,93,95,95,92,85,99,"0K,01,02,03,04,05",6,No
P.S. 106 Edward Everett Hale,3,1.6395348837209303,1.6666666666666667,32,40.693318,-73.913378,BROOKLYN,11221,PK,05,0.847,26,2,12,86,1,92,32,96,94,96,86,83,96,"PK,0K,01,02,03,04,05",7,No
P.S. 106 Edward Everett Hale,4,1.7361111111111112,1.6142857142857143,32,40.693318,-73.913378,BROOKLYN,11221,PK,05,0.847,26,2,12,86,1,92,32,96,94,96,86,83,96,"PK,0K,01,02,03,04,05",7,No
P.S. 106 Edward Everett Hale,5,1.6056338028169015,1.591549295774648,32,40.693318,-73.913378,BROOKLYN,11221,PK,05,0.847,26,2,12,86,1,92,32,96,94,96,86,83,96,"PK,0K,01,02,03,04,05",7,No
P.S. 116 Elizabeth L Farrell,3,1.96875,1.797872340425532,32,40.698077,-73.916563,BROOKLYN,11237,0K,05,0.842,25,2,4,94,0,94,20,90,81,90,63,79,83,"0K,01,02,03,04,05",6,No
P.S. 116 Elizabeth L Farrell,4,1.7564102564102564,1.9210526315789473,32,40.698077,-73.916563,BROOKLYN,11237,0K,05,0.842,25,2,4,94,0,94,20,90,81,90,63,79,83,"0K,01,02,03,04,05",6,No
P.S. 116 Elizabeth L Farrell,5,2.050632911392405,1.641025641025641,32,40.698077,-73.916563,BROOKLYN,11237,0K,05,0.842,25,2,4,94,0,94,20,90,81,90,63,79,83,"0K,01,02,03,04,05",6,No
P.S. 123 Suydam,3,1.9375,1.809090909090909,32,40.704076,-73.922388,BROOKLYN,11237,0K,05,0.859,28,4,3,90,1,94,17,90,94,94,88,89,97,"0K,01,02,03,04,05",6,No
P.S. 123 Suydam,4,1.8070175438596492,1.8245614035087718,32,40.704076,-73.922388,BROOKLYN,11237,0K,05,0.859,28,4,3,90,1,94,17,90,94,94,88,89,97,"0K,01,02,03,04,05",6,No
P.S. 123 Suydam,5,1.4508196721311475,1.4426229508196722,32,40.704076,-73.922388,BROOKLYN,11237,0K,05,0.859,28,4,3,90,1,94,17,90,94,94,88,89,97,"0K,01,02,03,04,05",6,No
P.S. 145 Andrew Jackson,3,1.9514563106796117,1.9230769230769231,32,40.701107,-73.932388,BROOKLYN,11206,PK,05,0.855,17,1,3,94,2,93,24,91,91,93,83,82,96,"PK,0K,01,02,03,04,05",7,No
P.S. 145 Andrew Jackson,4,1.9557522123893805,1.954954954954955,32,40.701107,-73.932388,BROOKLYN,11206,PK,05,0.855,17,1,3,94,2,93,24,91,91,93,83,82,96,"PK,0K,01,02,03,04,05",7,No
P.S. 145 Andrew Jackson,5,1.7211538461538463,1.6237623762376239,32,40.701107,-73.932388,BROOKLYN,11206,PK,05,0.855,17,1,3,94,2,93,24,91,91,93,83,82,96,"PK,0K,01,02,03,04,05",7,No
P.S. 151 Lyndon B. Johnson,3,1.5714285714285714,1.8205128205128205,32,40.693432,-73.908242,BROOKLYN,11207,PK,05,0.892,21,0,19,73,8,93,28,84,85,87,78,87,89,"PK,0K,01,02,03,04,05",7,No
P.S. 151 Lyndon B. Johnson,4,1.74,1.74,32,40.693432,-73.908242,BROOKLYN,11207,PK,05,0.892,21,0,19,73,8,93,28,84,85,87,78,87,89,"PK,0K,01,02,03,04,05",7,No
P.S. 151 Lyndon B. Johnson,5,1.6470588235294117,1.7,32,40.693432,-73.908242,BROOKLYN,11207,PK,05,0.892,21,0,19,73,8,93,28,84,85,87,78,87,89,"PK,0K,01,02,03,04,05",7,No
J.H.S. 162 The Willoughby,6,1.6645962732919255,1.6733333333333333,32,40.706816,-73.919643,BROOKLYN,11237,06,08,0.845,21,2,3,92,2,90,31,89,83,84,78,77,86,"06,07,08",3,No
J.H.S. 162 The Willoughby,7,1.4485294117647058,1.8091603053435115,32,40.706816,-73.919643,BROOKLYN,11237,06,08,0.845,21,2,3,92,2,90,31,89,83,84,78,77,86,"06,07,08",3,No
J.H.S. 162 The Willoughby,8,1.7388535031847134,2.065359477124183,32,40.706816,-73.919643,BROOKLYN,11237,06,08,0.845,21,2,3,92,2,90,31,89,83,84,78,77,86,"06,07,08",3,No
P.S. 274 Kosciusko,3,1.9473684210526316,2.026666666666667,32,40.694179,-73.92818,BROOKLYN,11221,PK,05,0.833,21,1,10,85,1,92,31,91,88,95,81,85,93,"PK,0K,01,02,03,04,05",7,No
P.S. 274 Kosciusko,4,1.8873239436619718,2.084507042253521,32,40.694179,-73.92818,BROOKLYN,11221,PK,05,0.833,21,1,10,85,1,92,31,91,88,95,81,85,93,"PK,0K,01,02,03,04,05",7,No
P.S. 274 Kosciusko,5,1.5833333333333333,1.591549295774648,32,40.694179,-73.92818,BROOKLYN,11221,PK,05,0.833,21,1,10,85,1,92,31,91,88,95,81,85,93,"PK,0K,01,02,03,04,05",7,No
J.H.S. 291 Roland Hayes,6,1.5294117647058822,1.69,32,40.695875,-73.915217,BROOKLYN,11221,06,08,0.839,30,1,15,81,3,89,36,96,97,88,89,78,93,"06,07,08",3,No
J.H.S. 291 Roland Hayes,7,1.4343434343434343,1.6703296703296704,32,40.695875,-73.915217,BROOKLYN,11221,06,08,0.839,30,1,15,81,3,89,36,96,97,88,89,78,93,"06,07,08",3,No
J.H.S. 291 Roland Hayes,8,1.5853658536585367,1.6302521008403361,32,40.695875,-73.915217,BROOKLYN,11221,06,08,0.839,30,1,15,81,3,89,36,96,97,88,89,78,93,"06,07,08",3,No
P.S. 299 Thomas Warren Field,3,2.0285714285714285,1.8484848484848484,32,40.690755,-73.917899,BROOKLYN,11221,PK,05,0.893,16,0,47,51,2,92,29,95,92,93,85,98,93,"PK,0K,01,02,03,04,05",7,No
P.S. 299 Thomas Warren Field,4,2.054054054054054,2.108108108108108,32,40.690755,-73.917899,BROOKLYN,11221,PK,05,0.893,16,0,47,51,2,92,29,95,92,93,85,98,93,"PK,0K,01,02,03,04,05",7,No
P.S. 299 Thomas Warren Field,5,1.9361702127659575,1.6888888888888889,32,40.690755,-73.917899,BROOKLYN,11221,PK,05,0.893,16,0,47,51,2,92,29,95,92,93,85,98,93,"PK,0K,01,02,03,04,05",7,No
I.S. 347 School of Humanities,6,1.8404255319148937,1.7444444444444445,32,40.70081,-73.927938,BROOKLYN,11221,06,08,0.821,18,2,7,89,1,92,24,86,90,82,84,81,93,"06,07,08",3,No
I.S. 347 School of Humanities,7,1.7882352941176471,1.7469879518072289,32,40.70081,-73.927938,BROOKLYN,11221,06,08,0.821,18,2,7,89,1,92,24,86,90,82,84,81,93,"06,07,08",3,No
I.S. 347 School of Humanities,8,1.9528301886792452,2.0,32,40.70081,-73.927938,BROOKLYN,11221,06,08,0.821,18,2,7,89,1,92,24,86,90,82,84,81,93,"06,07,08",3,No
"I.S. 349 Math, Science & Tech.",6,1.4390243902439024,1.6951219512195121,32,40.70081,-73.927938,BROOKLYN,11221,06,08,0.863,30,0,4,95,0,94,18,85,91,83,79,78,92,"06,07,08",3,No
"I.S. 349 Math, Science & Tech.",7,1.4042553191489362,1.7840909090909092,32,40.70081,-73.927938,BROOKLYN,11221,06,08,0.863,30,0,4,95,0,94,18,85,91,83,79,78,92,"06,07,08",3,No
"I.S. 349 Math, Science & Tech.",8,1.4827586206896552,1.9090909090909092,32,40.70081,-73.927938,BROOKLYN,11221,06,08,0.863,30,0,4,95,0,94,18,85,91,83,79,78,92,"06,07,08",3,No
P.S. 376,3,2.865979381443299,2.65625,32,40.69805,-73.920187,BROOKLYN,11237,0K,05,0.88,17,1,7,90,2,95,13,96,97,98,92,81,95,"0K,01,02,03,04,05",6,No
P.S. 376,4,2.495575221238938,2.4867256637168142,32,40.69805,-73.920187,BROOKLYN,11237,0K,05,0.88,17,1,7,90,2,95,13,96,97,98,92,81,95,"0K,01,02,03,04,05",6,No
P.S. 376,5,2.0,1.986842105263158,32,40.69805,-73.920187,BROOKLYN,11237,0K,05,0.88,17,1,7,90,2,95,13,96,97,98,92,81,95,"0K,01,02,03,04,05",6,No
P.S. 377 Alejandrina B. De Gautier,3,1.7894736842105263,1.763157894736842,32,40.693542,-73.915159,BROOKLYN,11221,PK,08,0.819,19,1,12,85,2,91,32,90,85,85,73,81,89,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 377 Alejandrina B. De Gautier,4,1.8108108108108107,1.7567567567567568,32,40.693542,-73.915159,BROOKLYN,11221,PK,08,0.819,19,1,12,85,2,91,32,90,85,85,73,81,89,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 377 Alejandrina B. De Gautier,5,1.3243243243243243,1.4594594594594594,32,40.693542,-73.915159,BROOKLYN,11221,PK,08,0.819,19,1,12,85,2,91,32,90,85,85,73,81,89,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 377 Alejandrina B. De Gautier,6,1.2222222222222223,1.3703703703703705,32,40.693542,-73.915159,BROOKLYN,11221,PK,08,0.819,19,1,12,85,2,91,32,90,85,85,73,81,89,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 377 Alejandrina B. De Gautier,7,1.4901960784313726,1.7,32,40.693542,-73.915159,BROOKLYN,11221,PK,08,0.819,19,1,12,85,2,91,32,90,85,85,73,81,89,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 377 Alejandrina B. De Gautier,8,1.9423076923076923,1.8431372549019607,32,40.693542,-73.915159,BROOKLYN,11221,PK,08,0.819,19,1,12,85,2,91,32,90,85,85,73,81,89,"PK,0K,01,02,03,04,05,06,07,08",10,No
J.H.S. 383 Philippa Schuyler,5,2.9555555555555557,2.6444444444444444,32,40.697898,-73.919088,BROOKLYN,11237,05,08,0.643,2,5,43,50,1,96,10,89,90,85,84,77,92,"05,06,07,08",4,No
J.H.S. 383 Philippa Schuyler,6,2.347682119205298,2.627906976744186,32,40.697898,-73.919088,BROOKLYN,11237,05,08,0.643,2,5,43,50,1,96,10,89,90,85,84,77,92,"05,06,07,08",4,No
J.H.S. 383 Philippa Schuyler,7,2.31740614334471,2.6040955631399316,32,40.697898,-73.919088,BROOKLYN,11237,05,08,0.643,2,5,43,50,1,96,10,89,90,85,84,77,92,"05,06,07,08",4,No
J.H.S. 383 Philippa Schuyler,8,1.7231638418079096,2.897727272727273,32,40.697898,-73.919088,BROOKLYN,11237,05,08,0.643,2,5,43,50,1,96,10,89,90,85,84,77,92,"05,06,07,08",4,No
P.S. /I.S. 384 Frances E. Carter,3,1.490566037735849,1.54,32,40.689883,-73.904695,BROOKLYN,11207,PK,08,0.863,25,2,12,85,1,93,23,88,91,93,78,79,92,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. /I.S. 384 Frances E. Carter,4,1.7049180327868851,2.05,32,40.689883,-73.904695,BROOKLYN,11207,PK,08,0.863,25,2,12,85,1,93,23,88,91,93,78,79,92,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. /I.S. 384 Frances E. Carter,5,1.625,1.6984126984126984,32,40.689883,-73.904695,BROOKLYN,11207,PK,08,0.863,25,2,12,85,1,93,23,88,91,93,78,79,92,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. /I.S. 384 Frances E. Carter,6,1.8269230769230769,2.16,32,40.689883,-73.904695,BROOKLYN,11207,PK,08,0.863,25,2,12,85,1,93,23,88,91,93,78,79,92,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. /I.S. 384 Frances E. Carter,7,1.564516129032258,2.152542372881356,32,40.689883,-73.904695,BROOKLYN,11207,PK,08,0.863,25,2,12,85,1,93,23,88,91,93,78,79,92,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. /I.S. 384 Frances E. Carter,8,1.4788732394366197,2.1884057971014492,32,40.689883,-73.904695,BROOKLYN,11207,PK,08,0.863,25,2,12,85,1,93,23,88,91,93,78,79,92,"PK,0K,01,02,03,04,05,06,07,08",10,No
All City Leadership Secondary School,6,3.4166666666666665,3.3,32,40.697378,-73.913172,BROOKLYN,11237,06,12,0.667,2,6,11,77,5,97,8,92,99,96,92,83,98,"06,07,08,09,10,11,12",7,No
All City Leadership Secondary School,7,3.1333333333333333,3.216666666666667,32,40.697378,-73.913172,BROOKLYN,11237,06,12,0.667,2,6,11,77,5,97,8,92,99,96,92,83,98,"06,07,08,09,10,11,12",7,No
Evergreen Middle School for Urban Exploration,6,1.4157303370786516,1.7126436781609196,32,40.688647,-73.910589,BROOKLYN,11207,06,08,0.848,25,1,28,69,2,92,25,88,95,89,92,79,95,"06,07,08",3,No
Evergreen Middle School for Urban Exploration,7,1.303370786516854,1.471264367816092,32,40.688647,-73.910589,BROOKLYN,11207,06,08,0.848,25,1,28,69,2,92,25,88,95,89,92,79,95,"06,07,08",3,No
Evergreen Middle School for Urban Exploration,8,1.4285714285714286,1.8478260869565217,32,40.688647,-73.910589,BROOKLYN,11207,06,08,0.848,25,1,28,69,2,92,25,88,95,89,92,79,95,"06,07,08",3,No
Explore Exceed Charter School,3,2.017543859649123,1.9649122807017543,17,40.6771,-73.960093,BROOKLYN,11238,0K,08,0.716,5,3,78,16,0,94,16,92,93,92,88,86,96,"0K,01,02,03,04,05,06,07,08",9,No
Explore Exceed Charter School,4,1.71875,1.578125,17,40.6771,-73.960093,BROOKLYN,11238,0K,08,0.716,5,3,78,16,0,94,16,92,93,92,88,86,96,"0K,01,02,03,04,05,06,07,08",9,No
Explore Exceed Charter School,5,1.7166666666666666,2.0,17,40.6771,-73.960093,BROOKLYN,11238,0K,08,0.716,5,3,78,16,0,94,16,92,93,92,88,86,96,"0K,01,02,03,04,05,06,07,08",9,No
Explore Exceed Charter School,6,1.9242424242424243,2.0454545454545454,17,40.6771,-73.960093,BROOKLYN,11238,0K,08,0.716,5,3,78,16,0,94,16,92,93,92,88,86,96,"0K,01,02,03,04,05,06,07,08",9,No
Williamsburg Collegiate Charter School,5,2.0963855421686746,2.2289156626506026,14,40.706069,-73.962049,BROOKLYN,11211,05,12,0.713,4,0,35,63,2,97,4,91,97,87,93,85,95,"05,06,07,08,09,10,11,12",8,No
Williamsburg Collegiate Charter School,6,2.0114942528735633,2.781609195402299,14,40.706069,-73.962049,BROOKLYN,11211,05,12,0.713,4,0,35,63,2,97,4,91,97,87,93,85,95,"05,06,07,08,09,10,11,12",8,No
Williamsburg Collegiate Charter School,7,2.4698795180722892,2.6506024096385543,14,40.706069,-73.962049,BROOKLYN,11211,05,12,0.713,4,0,35,63,2,97,4,91,97,87,93,85,95,"05,06,07,08,09,10,11,12",8,No
Achievement First Crown Heights Charter School,3,2.3516483516483517,3.065934065934066,17,40.662092,-73.936313,BROOKLYN,11203,0K,12,0.57,0,0,95,4,0,98,1,84,84,81,77,85,85,"0K,01,02,03,04,05,06,07,08,09,10,11,12",13,No
Achievement First Crown Heights Charter School,4,2.2976190476190474,2.6931818181818183,17,40.662092,-73.936313,BROOKLYN,11203,0K,12,0.57,0,0,95,4,0,98,1,84,84,81,77,85,85,"0K,01,02,03,04,05,06,07,08,09,10,11,12",13,No
Achievement First Crown Heights Charter School,5,2.2641509433962264,2.4326923076923075,17,40.662092,-73.936313,BROOKLYN,11203,0K,12,0.57,0,0,95,4,0,98,1,84,84,81,77,85,85,"0K,01,02,03,04,05,06,07,08,09,10,11,12",13,No
Achievement First Crown Heights Charter School,6,2.4725274725274726,2.8461538461538463,17,40.662092,-73.936313,BROOKLYN,11203,0K,12,0.57,0,0,95,4,0,98,1,84,84,81,77,85,85,"0K,01,02,03,04,05,06,07,08,09,10,11,12",13,No
Achievement First Crown Heights Charter School,7,2.5813953488372094,2.883720930232558,17,40.662092,-73.936313,BROOKLYN,11203,0K,12,0.57,0,0,95,4,0,98,1,84,84,81,77,85,85,"0K,01,02,03,04,05,06,07,08,09,10,11,12",13,No
Achievement First Crown Heights Charter School,8,2.6933333333333334,3.026666666666667,17,40.662092,-73.936313,BROOKLYN,11203,0K,12,0.57,0,0,95,4,0,98,1,84,84,81,77,85,85,"0K,01,02,03,04,05,06,07,08,09,10,11,12",13,No
KIPP AMP Charter School,5,1.9120879120879122,1.6923076923076923,17,40.67229,-73.937601,BROOKLYN,11213,0K,12,0.719,1,1,87,9,1,94,16,84,82,81,77,83,90,"0K,01,02,03,04,05,06,07,08,09,10,11,12",13,No
KIPP AMP Charter School,6,2.253012048192771,2.325301204819277,17,40.67229,-73.937601,BROOKLYN,11213,0K,12,0.719,1,1,87,9,1,94,16,84,82,81,77,83,90,"0K,01,02,03,04,05,06,07,08,09,10,11,12",13,No
KIPP AMP Charter School,7,2.0843373493975905,2.3493975903614457,17,40.67229,-73.937601,BROOKLYN,11213,0K,12,0.719,1,1,87,9,1,94,16,84,82,81,77,83,90,"0K,01,02,03,04,05,06,07,08,09,10,11,12",13,No
KIPP AMP Charter School,8,2.3950617283950617,2.432098765432099,17,40.67229,-73.937601,BROOKLYN,11213,0K,12,0.719,1,1,87,9,1,94,16,84,82,81,77,83,90,"0K,01,02,03,04,05,06,07,08,09,10,11,12",13,No
Achievement First East New York Charter School,3,2.797872340425532,3.372340425531915,19,40.664067,-73.893328,BROOKLYN,11207,0K,12,0.693,1,0,82,16,0,98,2,91,91,86,84,89,89,"0K,01,02,03,04,05,06,07,08,09,10,11,12",13,No
Achievement First East New York Charter School,4,2.090909090909091,2.7011494252873565,19,40.664067,-73.893328,BROOKLYN,11207,0K,12,0.693,1,0,82,16,0,98,2,91,91,86,84,89,89,"0K,01,02,03,04,05,06,07,08,09,10,11,12",13,No
Achievement First East New York Charter School,5,2.3134328358208953,2.6515151515151514,19,40.664067,-73.893328,BROOKLYN,11207,0K,12,0.693,1,0,82,16,0,98,2,91,91,86,84,89,89,"0K,01,02,03,04,05,06,07,08,09,10,11,12",13,No
Achievement First East New York Charter School,6,2.5166666666666666,2.9833333333333334,19,40.664067,-73.893328,BROOKLYN,11207,0K,12,0.693,1,0,82,16,0,98,2,91,91,86,84,89,89,"0K,01,02,03,04,05,06,07,08,09,10,11,12",13,No
Achievement First East New York Charter School,7,2.71875,2.96875,19,40.664067,-73.893328,BROOKLYN,11207,0K,12,0.693,1,0,82,16,0,98,2,91,91,86,84,89,89,"0K,01,02,03,04,05,06,07,08,09,10,11,12",13,No
Achievement First East New York Charter School,8,2.7971014492753623,2.9855072463768115,19,40.664067,-73.893328,BROOKLYN,11207,0K,12,0.693,1,0,82,16,0,98,2,91,91,86,84,89,89,"0K,01,02,03,04,05,06,07,08,09,10,11,12",13,No
Hellenic Classical Charter School,3,2.8727272727272726,3.290909090909091,15,40.662985,-73.992254,BROOKLYN,11215,0K,08,0.484,3,3,26,40,28,96,7,96,94,94,91,85,95,"0K,01,02,03,04,05,06,07,08",9,No
Hellenic Classical Charter School,4,2.75,2.6346153846153846,15,40.662985,-73.992254,BROOKLYN,11215,0K,08,0.484,3,3,26,40,28,96,7,96,94,94,91,85,95,"0K,01,02,03,04,05,06,07,08",9,No
Hellenic Classical Charter School,5,2.7586206896551726,3.1228070175438596,15,40.662985,-73.992254,BROOKLYN,11215,0K,08,0.484,3,3,26,40,28,96,7,96,94,94,91,85,95,"0K,01,02,03,04,05,06,07,08",9,No
Hellenic Classical Charter School,6,2.6037735849056602,3.0,15,40.662985,-73.992254,BROOKLYN,11215,0K,08,0.484,3,3,26,40,28,96,7,96,94,94,91,85,95,"0K,01,02,03,04,05,06,07,08",9,No
Hellenic Classical Charter School,7,2.4565217391304346,2.5434782608695654,15,40.662985,-73.992254,BROOKLYN,11215,0K,08,0.484,3,3,26,40,28,96,7,96,94,94,91,85,95,"0K,01,02,03,04,05,06,07,08",9,No
Hellenic Classical Charter School,8,2.9215686274509802,3.196078431372549,15,40.662985,-73.992254,BROOKLYN,11215,0K,08,0.484,3,3,26,40,28,96,7,96,94,94,91,85,95,"0K,01,02,03,04,05,06,07,08",9,No
Success Academy Charter School - Bed-Stuy 1,3,3.25,3.9473684210526314,14,40.696698,-73.947557,BROOKLYN,11206,0K,08,0.75,4,1,69,27,1,0,100,100,96,96,89,96,97,"0K,01,02,03,04,05,06,07,08",9,No
Success Academy Charter School - Bed-Stuy 1,4,3.5774647887323945,3.9577464788732395,14,40.696698,-73.947557,BROOKLYN,11206,0K,08,0.75,4,1,69,27,1,0,100,100,96,96,89,96,97,"0K,01,02,03,04,05,06,07,08",9,No
Success Academy Charter School - Bed-Stuy 1,5,3.5,3.892857142857143,14,40.696698,-73.947557,BROOKLYN,11206,0K,08,0.75,4,1,69,27,1,0,100,100,96,96,89,96,97,"0K,01,02,03,04,05,06,07,08",9,No
Explore Excel Charter School,3,2.206896551724138,2.689655172413793,18,40.642684,-73.90788,BROOKLYN,11236,0K,08,0.538,4,1,90,5,0,96,10,83,81,78,79,84,87,"0K,01,02,03,04,05,06,07,08",9,No
Explore Excel Charter School,4,2.2982456140350878,2.56140350877193,18,40.642684,-73.90788,BROOKLYN,11236,0K,08,0.538,4,1,90,5,0,96,10,83,81,78,79,84,87,"0K,01,02,03,04,05,06,07,08",9,No
Explore Excel Charter School,5,1.6166666666666667,1.6833333333333333,18,40.642684,-73.90788,BROOKLYN,11236,0K,08,0.538,4,1,90,5,0,96,10,83,81,78,79,84,87,"0K,01,02,03,04,05,06,07,08",9,No
Explore Excel Charter School,6,1.7301587301587302,1.6451612903225807,18,40.642684,-73.90788,BROOKLYN,11236,0K,08,0.538,4,1,90,5,0,96,10,83,81,78,79,84,87,"0K,01,02,03,04,05,06,07,08",9,No
Explore Excel Charter School,7,2.1724137931034484,2.1379310344827585,18,40.642684,-73.90788,BROOKLYN,11236,0K,08,0.538,4,1,90,5,0,96,10,83,81,78,79,84,87,"0K,01,02,03,04,05,06,07,08",9,No
Invictus Preparatory Charter School,5,1.6428571428571428,1.6428571428571428,19,40.67002,-73.874537,BROOKLYN,11208,06,08,0.703,3,2,76,19,0,95,14,78,71,80,65,79,79,"06,07,08",3,No
Invictus Preparatory Charter School,6,1.7865168539325842,1.5543478260869565,19,40.67002,-73.874537,BROOKLYN,11208,06,08,0.703,3,2,76,19,0,95,14,78,71,80,65,79,79,"06,07,08",3,No
Invictus Preparatory Charter School,7,2.0384615384615383,1.9350649350649352,19,40.67002,-73.874537,BROOKLYN,11208,06,08,0.703,3,2,76,19,0,95,14,78,71,80,65,79,79,"06,07,08",3,No
Invictus Preparatory Charter School,8,2.1538461538461537,1.7692307692307692,19,40.67002,-73.874537,BROOKLYN,11208,06,08,0.703,3,2,76,19,0,95,14,78,71,80,65,79,79,"06,07,08",3,No
Achievement First Endeavor Charter School,3,2.715909090909091,3.2045454545454546,13,40.682422,-73.965928,BROOKLYN,11238,0K,12,0.692,0,1,88,11,0,98,1,94,93,84,90,88,92,"0K,01,02,03,04,05,06,07,08,09,10,11,12",13,No
Achievement First Endeavor Charter School,4,2.6666666666666665,3.2988505747126435,13,40.682422,-73.965928,BROOKLYN,11238,0K,12,0.692,0,1,88,11,0,98,1,94,93,84,90,88,92,"0K,01,02,03,04,05,06,07,08,09,10,11,12",13,No
Achievement First Endeavor Charter School,5,2.405940594059406,2.4554455445544554,13,40.682422,-73.965928,BROOKLYN,11238,0K,12,0.692,0,1,88,11,0,98,1,94,93,84,90,88,92,"0K,01,02,03,04,05,06,07,08,09,10,11,12",13,No
Achievement First Endeavor Charter School,6,2.383720930232558,2.4022988505747125,13,40.682422,-73.965928,BROOKLYN,11238,0K,12,0.692,0,1,88,11,0,98,1,94,93,84,90,88,92,"0K,01,02,03,04,05,06,07,08,09,10,11,12",13,No
Achievement First Endeavor Charter School,7,2.2857142857142856,2.5,13,40.682422,-73.965928,BROOKLYN,11238,0K,12,0.692,0,1,88,11,0,98,1,94,93,84,90,88,92,"0K,01,02,03,04,05,06,07,08,09,10,11,12",13,No
Achievement First Endeavor Charter School,8,2.735632183908046,2.9655172413793105,13,40.682422,-73.965928,BROOKLYN,11238,0K,12,0.692,0,1,88,11,0,98,1,94,93,84,90,88,92,"0K,01,02,03,04,05,06,07,08,09,10,11,12",13,No
Leadership Prep Bedford Stuyvesant Uncommon Prep C,3,2.689655172413793,3.2873563218390807,13,40.68192,-73.9456,BROOKLYN,11216,0K,08,0.673,2,1,87,9,1,96,12,92,89,94,83,87,94,"0K,01,02,03,04,05,06,07,08",9,No
Leadership Prep Bedford Stuyvesant Uncommon Prep C,4,3.0114942528735633,3.4022988505747125,13,40.68192,-73.9456,BROOKLYN,11216,0K,08,0.673,2,1,87,9,1,96,12,92,89,94,83,87,94,"0K,01,02,03,04,05,06,07,08",9,No
Leadership Prep Bedford Stuyvesant Uncommon Prep C,5,2.197530864197531,2.4074074074074074,13,40.68192,-73.9456,BROOKLYN,11216,0K,08,0.673,2,1,87,9,1,96,12,92,89,94,83,87,94,"0K,01,02,03,04,05,06,07,08",9,No
Leadership Prep Bedford Stuyvesant Uncommon Prep C,6,2.640449438202247,3.0112359550561796,13,40.68192,-73.9456,BROOKLYN,11216,0K,08,0.673,2,1,87,9,1,96,12,92,89,94,83,87,94,"0K,01,02,03,04,05,06,07,08",9,No
Leadership Prep Bedford Stuyvesant Uncommon Prep C,7,2.8333333333333335,3.1194029850746268,13,40.68192,-73.9456,BROOKLYN,11216,0K,08,0.673,2,1,87,9,1,96,12,92,89,94,83,87,94,"0K,01,02,03,04,05,06,07,08",9,No
Community Roots Charter School,3,2.8297872340425534,2.869565217391304,13,40.695339,-73.977674,BROOKLYN,11205,0K,08,0.362,2,4,33,16,39,100,0,91,93,86,89,97,93,"0K,01,02,03,04,05,06,07,08",9,No
Community Roots Charter School,4,2.72,2.6122448979591835,13,40.695339,-73.977674,BROOKLYN,11205,0K,08,0.362,2,4,33,16,39,100,0,91,93,86,89,97,93,"0K,01,02,03,04,05,06,07,08",9,No
Community Roots Charter School,5,2.2448979591836733,2.5510204081632653,13,40.695339,-73.977674,BROOKLYN,11205,0K,08,0.362,2,4,33,16,39,100,0,91,93,86,89,97,93,"0K,01,02,03,04,05,06,07,08",9,No
